%Frequency (Hz)	S1,1 Mag 	S1,1 u(Mag) 	S1,1 Phase (°)	S1,1 u(Phase) (°)	S2,1 Mag 	S2,1 u(Mag) 	S2,1 Phase (°)	S2,1 u(Phase) (°)	S1,2 Mag 	S1,2 u(Mag) 	S1,2 Phase (°)	S1,2 u(Phase) (°)	S2,2 Mag 	S2,2 u(Mag) 	S2,2 Phase (°)	S2,2 u(Phase) (°)
1714406166.666670000	0.074146978	0.001753107	-106.557351943	1.357213406	0.931989882	0.002070437	168.604248528	0.163071060	0.932060029	0.002070601	168.598979437	0.163071399	0.095265470	0.001808644	-139.438479142	1.092290881
1728572333.333330000	0.117077363	0.001725896	-110.123651910	0.851022194	0.927430711	0.002054172	163.453672969	0.163044617	0.927484722	0.002054299	163.447417636	0.163044708	0.131442004	0.001782476	-132.562345160	0.784056737
1742738500.000000000	0.158840647	0.001699309	-114.445952748	0.621165279	0.921301925	0.002067964	158.352944081	0.164885308	0.921367784	0.002068120	158.347641687	0.164885674	0.169500433	0.001752970	-131.028006597	0.601861675
1756904666.666670000	0.198859458	0.001670427	-118.988677838	0.492312969	0.913826190	0.002094891	153.333753323	0.167686073	0.913885596	0.002095029	153.328883170	0.167686350	0.207265396	0.001720168	-131.909095069	0.487043666
1771070833.333330000	0.236394055	0.001669970	-123.597714086	0.419366637	0.905360415	0.002095077	148.392230999	0.169033546	0.905413388	0.002095195	148.386897154	0.169033123	0.243353415	0.001710560	-134.010778865	0.417445071
1785237000.000000000	0.271205570	0.001615429	-128.192600389	0.357700229	0.896183421	0.002083876	143.539850690	0.169836783	0.896240427	0.002084013	143.536116605	0.169837183	0.277028989	0.001647154	-136.784196907	0.357009478
1799403166.666670000	0.303515538	0.001557442	-132.766065744	0.311997439	0.886449845	0.002109559	138.778987425	0.172921908	0.886518617	0.002109734	138.775048056	0.172922401	0.308331082	0.001580545	-139.979485286	0.311822383
1813569333.333330000	0.333295138	0.001522585	-137.287504248	0.282756965	0.876432500	0.002125324	134.124489301	0.175543538	0.876490086	0.002125464	134.121568437	0.175543463	0.337406782	0.001556299	-143.411316858	0.285229567
1827735500.000000000	0.360288741	0.001503946	-141.714851032	0.262211706	0.866504453	0.002098666	129.561439684	0.175524809	0.866580726	0.002098842	129.556561086	0.175524478	0.363986272	0.001534186	-146.933017513	0.264691604
1841901666.666670000	0.384616642	0.001440768	-146.031020674	0.240100121	0.856760696	0.002068064	125.085030498	0.175313954	0.856846429	0.002068266	125.081639455	0.175313601	0.387840736	0.001459646	-150.479973435	0.240918449
1856067833.333330000	0.406361676	0.001422355	-150.273783149	0.227519808	0.847392021	0.002120891	120.701875439	0.180167136	0.847479965	0.002121092	120.696191239	0.180166184	0.409054373	0.001426753	-154.070695728	0.226797286
1870234000.000000000	0.425303521	0.001476115	-154.428237414	0.228469823	0.838755092	0.002143141	116.422461809	0.183390607	0.838865866	0.002143379	116.417302004	0.183387820	0.427701046	0.001498825	-157.664433312	0.230178180
1884400166.666670000	0.441211668	0.001477642	-158.488129183	0.223442331	0.831079669	0.002112010	112.213210346	0.182849194	0.831186761	0.002112268	112.208442167	0.182848650	0.443551140	0.001513793	-161.215232112	0.227170844
1898566333.333330000	0.454400240	0.001390818	-162.488532007	0.207648374	0.824222404	0.002102586	108.065314058	0.183660991	0.824344629	0.002102883	108.059950171	0.183660126	0.456496495	0.001412636	-164.734129764	0.209315634
1912732500.000000000	0.465174312	0.001326873	-166.481761401	0.197844566	0.818279464	0.002135778	103.974403889	0.187225852	0.818414185	0.002136111	103.969554089	0.187224565	0.466837769	0.001320168	-168.283838477	0.196534581
1926898666.666670000	0.473599319	0.001360160	-170.421562309	0.199665433	0.813547798	0.002118550	99.939414072	0.187188077	0.813691722	0.002118899	99.935451935	0.187187016	0.475145490	0.001371187	-171.838688690	0.200387970
1941064833.333330000	0.479807506	0.001345073	-174.294807600	0.197060197	0.809872760	0.002075041	95.925447052	0.185311156	0.810025245	0.002075423	95.919690866	0.185310354	0.481467062	0.001379499	-175.351245847	0.200604483
1955231000.000000000	0.483935862	0.001292315	-178.134783138	0.190149653	0.806993784	0.002080222	91.943882547	0.186525798	0.807170246	0.002080675	91.936048131	0.186526066	0.485399829	0.001307137	-178.805497425	0.191027251
1969397166.666670000	0.485718235	0.001303635	178.024991702	0.191647688	0.805288657	0.002120848	87.977480879	0.189962905	0.805458744	0.002121317	87.969905600	0.189963781	0.486926879	0.001274214	177.728418336	0.188116111
1983563333.333330000	0.485072890	0.001475752	174.244496388	0.211522738	0.805033733	0.002113322	84.014326825	0.189928154	0.805214720	0.002113867	84.003918579	0.189931798	0.486374519	0.001351872	174.251262276	0.196003798
1997729500.000000000	0.482013173	0.001411785	170.485910269	0.205857504	0.806001803	0.002088555	80.033859543	0.188675781	0.806164513	0.002088966	80.023063696	0.188675344	0.483549548	0.001492359	170.810116834	0.214765798
2011895666.666670000	0.476385525	0.001354267	166.669733140	0.200437359	0.808054837	0.002105811	76.048721890	0.189939269	0.808213174	0.002106254	76.034002887	0.189940392	0.478063332	0.001428040	167.412070279	0.207224365
2026061833.333330000	0.468213152	0.001331104	162.812435324	0.201061565	0.811308251	0.002185160	72.024714570	0.195372652	0.811462638	0.002111827	72.009142865	0.190797089	0.469882450	0.001300185	163.949368637	0.197703293
2040228000.000000000	0.458030471	0.001403087	158.966236090	0.212354380	0.815563497	0.002100779	67.947459528	0.189555678	0.815683438	0.002101196	67.927948196	0.189561299	0.459569949	0.001386514	160.400123959	0.209130628
2054394166.666670000	0.445684755	0.001403103	155.061632321	0.216976883	0.820648566	0.002067109	63.810028864	0.187212050	0.820749703	0.002067406	63.793916766	0.187214830	0.447491261	0.001472214	156.853519119	0.224932830
2068560333.333330000	0.430671697	0.001379415	151.101528371	0.218822006	0.826554105	0.002093421	59.632262620	0.188592339	0.826646724	0.002093751	59.614393704	0.188597018	0.433209324	0.001469023	153.374143298	0.228487677
2082726500.000000000	0.413306853	0.001427082	147.134177868	0.231900003	0.833252238	0.002121488	55.377520979	0.190000462	0.833305106	0.002121767	55.362727920	0.190008069	0.415916197	0.001389955	149.877882227	0.225445485
2096892666.666670000	0.393633210	0.001514063	143.174705951	0.253024040	0.840462138	0.002090852	51.048972414	0.187672223	0.840509335	0.002091040	51.032932574	0.187675870	0.395812060	0.001486638	146.354180190	0.246840319
2111058833.333330000	0.370724213	0.001530735	139.171162186	0.267615896	0.848269526	0.002069250	46.624772921	0.185901842	0.848298681	0.002069318	46.612265872	0.185901721	0.373538372	0.001592630	142.878697384	0.275477699
2125225000.000000000	0.344620504	0.001496786	135.128958869	0.277266809	0.856428331	0.002096754	42.118265217	0.187145003	0.856429917	0.002096843	42.104698020	0.187150264	0.348809206	0.001621839	139.521751833	0.294390934
2139391166.666670000	0.316323370	0.001517856	131.034738589	0.300442073	0.864665023	0.002108502	37.511361061	0.187397723	0.864655744	0.002108633	37.500283112	0.187405413	0.320865250	0.001558916	136.294615972	0.304018116
2153557333.333330000	0.286025138	0.001589464	126.964716352	0.342767844	0.872750617	0.002048632	32.818669252	0.183565663	0.872757296	0.002048594	32.802945122	0.183564057	0.290435065	0.001595756	133.232723265	0.337632334
2167723500.000000000	0.253072353	0.001614990	123.038337019	0.386736244	0.880375077	0.002036055	28.023429604	0.182666012	0.880386880	0.002036035	28.016879474	0.182663304	0.258619184	0.001649932	130.418006133	0.387377574
2181889666.666670000	0.217581088	0.001592934	119.341312269	0.437151592	0.887385863	0.002059067	23.156128371	0.183812950	0.887382620	0.002059037	23.147308242	0.183811747	0.225198660	0.001692245	128.173243569	0.449755339
2196055833.333330000	0.180377729	0.001656761	115.917744652	0.539366765	0.893505075	0.002056079	18.208712814	0.183618207	0.893507384	0.002056178	18.202931334	0.183622771	0.189852703	0.001666042	127.044841088	0.517739570
2210222000.000000000	0.141858773	0.001675230	113.258411470	0.690232764	0.898483381	0.002017205	13.194263821	0.181617061	0.898505045	0.002017247	13.184664294	0.181617455	0.153678341	0.001704336	127.693980304	0.648702575
2224388166.666670000	0.102037645	0.001713412	112.759580381	0.969657001	0.902175331	0.002024275	8.118837615	0.182243432	0.902217421	0.002024334	8.115240941	0.182242000	0.118303555	0.001729426	131.559394650	0.848954420
2238554333.333330000	0.062109881	0.001676423	118.443889630	1.550232765	0.904447868	0.002019262	3.002657217	0.182360961	0.904518120	0.002019391	2.999573682	0.182359430	0.087084172	0.001749329	142.669813329	1.161565491
2252720500.000000000	0.029567873	0.001696186	151.975007778	3.299797674	0.905127839	0.002028326	-2.136911983	0.183362429	0.905188935	0.002028479	-2.140037263	0.183362904	0.068792084	0.001736266	166.753171599	1.452725336
2266886666.666670000	0.039406721	0.001665986	-138.309278636	2.425381492	0.904140173	0.002013851	-7.282802585	0.183270964	0.904210345	0.002014006	-7.284599172	0.183270684	0.073876337	0.001735285	-163.534019406	1.347951294
2281052833.333330000	0.076015518	0.001663501	-121.971365919	1.258741354	0.901554769	0.002016886	-12.413148501	0.184243929	0.901650905	0.002017106	-12.415165635	0.184244042	0.098277503	0.001692759	-145.215825527	0.994731554
2295219000.000000000	0.115703790	0.001652496	-120.125529825	0.830961143	0.897455388	0.002012831	-17.510616509	0.184977340	0.897570621	0.002013084	-17.515344185	0.184976513	0.131162350	0.001688013	-137.703562972	0.749293119
2309385166.666670000	0.155238931	0.001632190	-121.617665817	0.616490499	0.891959106	0.002030387	-22.564591374	0.186993822	0.892094074	0.002030654	-22.565455625	0.186991994	0.166603182	0.001669495	-135.523323313	0.590593970
2323551333.333330000	0.193498230	0.001562628	-124.351675294	0.480556950	0.885155192	0.002038043	-27.564520525	0.188625305	0.885292914	0.002038359	-27.566064534	0.188625310	0.202355633	0.001624888	-135.734256654	0.479547289
2337717500.000000000	0.229868680	0.001556279	-127.827010228	0.409953774	0.877325397	0.002032389	-32.486841499	0.189664000	0.877469175	0.002032737	-32.490886831	0.189664845	0.237238747	0.001569251	-137.289027660	0.401627743
2351883666.666670000	0.264130706	0.001567147	-131.675175006	0.367957422	0.868882707	0.002029395	-37.323199826	0.190910329	0.869022693	0.002029707	-37.328491413	0.190909536	0.270194424	0.001564537	-139.709250738	0.359099481
2366049833.333330000	0.296155295	0.001534069	-135.591123880	0.327313685	0.859974641	0.002054862	-42.070031360	0.193817933	0.860107742	0.002055175	-42.073883409	0.193817384	0.300937742	0.001564383	-142.569384346	0.329514052
2380216000.000000000	0.325461585	0.001435349	-139.524936476	0.287087609	0.850657863	0.002072901	-46.727472885	0.196441418	0.850765823	0.002073170	-46.733005113	0.196441664	0.329416323	0.001511137	-145.657674941	0.297616071
2394382166.666670000	0.351666661	0.001408442	-143.519146927	0.267260919	0.841417159	0.002056610	-51.284294845	0.197130523	0.841518859	0.002056857	-51.289306757	0.197130341	0.355172737	0.001420720	-148.927710508	0.267420674
2408548333.333330000	0.375133591	0.001430821	-147.551838318	0.260223316	0.832525489	0.002039625	-55.761265370	0.197760469	0.832652072	0.002039959	-55.767680320	0.197760524	0.378084274	0.001408871	-152.340972961	0.255143337
2422714500.000000000	0.396418511	0.001398062	-151.534576597	0.246264708	0.823893635	0.002061167	-60.157718574	0.200624430	0.824025432	0.002061478	-60.160621426	0.200623790	0.398757063	0.001423916	-155.803834763	0.249129070
2436880666.666670000	0.415418603	0.001307691	-155.453870094	0.228378904	0.815503107	0.002073740	-64.471500491	0.203000997	0.815624432	0.002074004	-64.476745840	0.202998330	0.417345976	0.001370988	-159.280546478	0.235546546
2451046833.333330000	0.431783616	0.001313946	-159.308710068	0.223865124	0.807821887	0.002042923	-68.701386020	0.202692471	0.807955341	0.002043258	-68.705702823	0.202692750	0.433444548	0.001296710	-162.742742102	0.221927379
2465213000.000000000	0.445588579	0.001363761	-163.118335836	0.227221553	0.801083340	0.002033876	-72.876838359	0.203596525	0.801229349	0.002034287	-72.883906644	0.203598488	0.446935966	0.001319782	-166.193050547	0.221355254
2479379166.666670000	0.457010780	0.001369464	-166.864403796	0.224620594	0.795191059	0.002065455	-76.992243754	0.206878650	0.795324371	0.002065768	-76.999484424	0.206877605	0.458032541	0.001383021	-169.610614498	0.226354064
2493545333.333330000	0.465875858	0.001273590	-170.567929538	0.212777050	0.790206428	0.002067922	-81.051448116	0.208283237	0.790337152	0.002068234	-81.058171241	0.208280724	0.466685209	0.001340259	-173.009584437	0.219579444
2507711500.000000000	0.472105718	0.001250666	-174.244499152	0.209278754	0.786378808	0.002034465	-85.067326937	0.207328892	0.786509831	0.002034822	-85.075190307	0.207329480	0.472716306	0.001245150	-176.400571410	0.208841750
2521877666.666670000	0.476029556	0.001371867	-177.925076431	0.221985601	0.783640839	0.002031299	-89.075066754	0.208093662	0.783773508	0.002031613	-89.083282880	0.208092582	0.476411862	0.001183887	-179.807750035	0.202336219
2536043833.333330000	0.478032835	0.001311099	178.404686399	0.215493815	0.781824309	0.002046785	-93.067613856	0.209892837	0.781944599	0.002047049	-93.076320514	0.209889840	0.478222239	0.001334001	176.785160904	0.218017907
2550210000.000000000	0.478124479	0.001253199	174.754920487	0.210130037	0.780897208	0.002042056	-97.042730226	0.210293298	0.781027935	0.002042389	-97.051204130	0.210294038	0.478152463	0.001304213	173.385912208	0.215275879
2564376166.666670000	0.475989103	0.001266043	171.127938102	0.212041622	0.781009354	0.002025234	-101.013664958	0.209828709	0.781125573	0.002025586	-101.022511608	0.209828872	0.475911425	0.001235743	170.001807655	0.209372716
2578542333.333330000	0.471582631	0.001337747	167.511498708	0.221276885	0.782212925	0.002023281	-105.010971232	0.210118891	0.782339656	0.002023707	-105.020079913	0.210125911	0.471458639	0.001284660	166.627511071	0.215709752
2592708500.000000000	0.464897310	0.001364622	163.905271604	0.226259818	0.784423451	0.002036447	-109.031305085	0.211222128	0.784547591	0.002036806	-109.041481564	0.211221949	0.464835093	0.001386189	163.270563484	0.228788666
2606874666.666670000	0.455743384	0.001313739	160.290789302	0.223542760	0.787659919	0.002048000	-113.074652850	0.212080977	0.787771254	0.002048361	-113.083068741	0.212086896	0.455771652	0.001372478	159.916464088	0.230012911
2621040833.333330000	0.443956578	0.001314362	156.649597086	0.226926537	0.791990372	0.002029816	-117.162056043	0.210981910	0.792113916	0.002030152	-117.171586444	0.210982352	0.444061011	0.001296455	156.540769391	0.225034654
2635207000.000000000	0.429826355	0.001365596	152.980200507	0.237670779	0.797186279	0.002006480	-121.317283547	0.209566111	0.797316622	0.002006720	-121.326845049	0.209562968	0.430034134	0.001322090	153.142487303	0.232439777
2649373166.666670000	0.413680398	0.001392248	149.279636329	0.246730124	0.802985134	0.002025309	-125.539172440	0.210546964	0.803103971	0.002025593	-125.550354682	0.210544924	0.414036291	0.001406674	149.722158303	0.248476714
2663539333.333330000	0.395324137	0.001376811	145.570324132	0.251806874	0.809369229	0.002038491	-129.815667399	0.211141280	0.809478953	0.002038856	-129.824972884	0.211145234	0.395849675	0.001403247	146.311880507	0.255096714
2677705500.000000000	0.374483147	0.001410775	141.882756776	0.265200225	0.816317247	0.002003643	-134.163771615	0.208934759	0.816460796	0.002003975	-134.174680465	0.208935510	0.375216559	0.001380254	142.942487132	0.260615677
2691871666.666670000	0.351228500	0.001470808	138.245083770	0.286600087	0.823534830	0.001996966	-138.602329448	0.208383841	0.823698014	0.001997339	-138.613725628	0.208380860	0.352286041	0.001437832	139.652161548	0.280611647
2706037833.333330000	0.325522157	0.001505259	134.670413875	0.308435062	0.830894221	0.002025250	-143.123870009	0.209745788	0.831048831	0.002025577	-143.135534745	0.209744701	0.327066109	0.001529261	136.482965538	0.311936835
2720204000.000000000	0.297008658	0.001484300	131.210912647	0.326470519	0.838427300	0.002024968	-147.726395286	0.209568967	0.838567673	0.002025302	-147.735850289	0.209568150	0.299205387	0.001519716	133.522182527	0.331376516
2734370166.666670000	0.265888521	0.001509576	127.946206028	0.361339516	0.845860460	0.001977307	-152.425189096	0.206920846	0.846026226	0.001977664	-152.438416972	0.206919469	0.268851920	0.001508864	130.862519483	0.357869188
2748536333.333330000	0.232869915	0.001542878	124.990965670	0.411724763	0.852755271	0.001983727	-157.214082997	0.207237668	0.852904973	0.001984063	-157.225253523	0.207237121	0.236772179	0.001541354	128.638019357	0.405030517
2762702500.000000000	0.198395038	0.001560475	122.565511107	0.478783622	0.858935941	0.002015780	-162.081710264	0.209101313	0.859078067	0.001987795	-162.093205727	0.206891256	0.203523112	0.001590804	127.132243845	0.476972397
2776868666.666670000	0.162619641	0.001567933	121.213738527	0.574956841	0.864304157	0.001980261	-167.016145509	0.207277610	0.864462305	0.001980627	-167.026547954	0.207277627	0.169448256	0.001591075	126.984834609	0.561578280
2791034833.333330000	0.126277601	0.001584982	121.981598776	0.737229628	0.868607917	0.001955748	-172.009794971	0.206333641	0.868777709	0.001956115	-172.023333819	0.206332905	0.135526577	0.001596967	129.303446527	0.693528895
2805201000.000000000	0.091099545	0.001605686	127.327437177	1.024093344	0.871609682	0.001965618	-177.049619018	0.207203680	0.871775917	0.001965983	-177.061796484	0.207203408	0.104009512	0.001613058	136.249318210	0.902361984
2819367166.666670000	0.061472084	0.001605552	144.189996547	1.507208943	0.873235463	0.001962717	177.875891231	0.207568331	0.873407426	0.001963087	177.862911559	0.207567629	0.079684918	0.001638070	152.002884963	1.187594268
2833533333.333330000	0.051138302	0.001585676	-178.419943601	1.784858752	0.873431843	0.001968100	172.784791644	0.208454078	0.873612716	0.001968500	172.774412170	0.208453706	0.071959740	0.001617387	178.303128138	1.299858071
2847699500.000000000	0.070180022	0.001573984	-147.086981039	1.294570602	0.872162510	0.001962686	167.693176058	0.208934353	0.872330923	0.001963059	167.682001418	0.208934244	0.085985904	0.001607947	-157.768205725	1.084716258
2861865666.666670000	0.102645394	0.001548589	-135.101499218	0.879313636	0.869465754	0.001962256	162.620460965	0.209774317	0.869630294	0.001962626	162.607470551	0.209774237	0.113208391	0.001573100	-145.000576067	0.812508586
2876031833.333330000	0.138280538	0.001534621	-131.733539236	0.657293972	0.865434931	0.001965754	157.579736066	0.210918465	0.865619544	0.001966174	157.565038907	0.210918529	0.145333713	0.001555613	-139.769956795	0.635273560
2890198000.000000000	0.174310114	0.001522317	-131.910791394	0.528124655	0.860175195	0.001983252	152.590808542	0.212865104	0.860366719	0.001983694	152.579310360	0.212865164	0.178945355	0.001546624	-138.417622379	0.523532308
2904364166.666670000	0.209505749	0.001478993	-133.727381313	0.437584169	0.853861476	0.001986984	147.661066683	0.214243543	0.854038617	0.001987380	147.647837204	0.214242900	0.212394019	0.001519179	-139.072818340	0.443518343
2918530333.333330000	0.243025110	0.001433071	-136.366709667	0.376258444	0.846730064	0.001975457	142.797784663	0.214948827	0.846900909	0.001975843	142.785299847	0.214948525	0.244556897	0.001452858	-140.813627447	0.379019942
2932696500.000000000	0.274733752	0.001430645	-139.480192596	0.342979701	0.838930439	0.001972001	138.004679038	0.216134751	0.839097761	0.001972466	137.990139072	0.216137348	0.275092262	0.001438760	-143.226484282	0.343777450
2946862666.666670000	0.304615473	0.001433070	-142.872307864	0.319914330	0.830609847	0.002011769	133.309335204	0.219626159	0.830788684	0.002012203	133.293106976	0.219626415	0.303979155	0.001456187	-146.056828204	0.324392927
2961028833.333330000	0.332096571	0.001374114	-146.405693710	0.292494469	0.822181740	0.002015066	128.698804431	0.221285981	0.822358761	0.002015407	128.685217115	0.221281248	0.330717538	0.001423641	-149.115082986	0.301131703
2975195000.000000000	0.356586791	0.001304414	-149.980780637	0.269989609	0.813903712	0.001981293	124.180684053	0.221022278	0.814088980	0.001981728	124.166419416	0.221022150	0.354645737	0.001320011	-152.263198170	0.273259012
2989361166.666670000	0.378242310	0.001322516	-153.632013986	0.264390261	0.805858599	0.001991346	119.733780835	0.223014645	0.806032921	0.001991908	119.720098532	0.223020111	0.375741779	0.001313010	-155.524815410	0.263728911
3003527333.333330000	0.397357476	0.001364792	-157.342671056	0.263708606	0.798186338	0.002039954	115.386188779	0.227218259	0.798337968	0.002040387	115.375560704	0.227219706	0.394347298	0.001382026	-158.883811203	0.267100178
3017693500.000000000	0.413945596	0.001277483	-161.059821339	0.247895309	0.791161207	0.002013246	111.109187110	0.227100399	0.791318597	0.002013428	111.094802546	0.227088414	0.410590646	0.001329162	-162.283824043	0.254869342
3031859666.666670000	0.428094036	0.001143857	-164.730022628	0.230180185	0.784724535	0.001960253	106.890610008	0.225655327	0.784894137	0.001960642	106.876987490	0.225654188	0.424469790	0.001269942	-165.657097230	0.245131199
3046025833.333330000	0.440096137	0.001278510	-168.400433033	0.241882640	0.778808470	0.001999014	102.720369438	0.229005173	0.778961003	0.001999575	102.704895586	0.229015272	0.436112210	0.001236622	-169.041339952	0.238374581
3060192000.000000000	0.449966235	0.001449586	-172.049461539	0.258850379	0.773714896	0.002037252	98.621360685	0.232604055	0.773875451	0.002037682	98.604656383	0.232604624	0.445682563	0.001300602	-172.422825120	0.243887191
3074358166.666670000	0.457381205	0.001268103	-175.639187910	0.238180180	0.769724073	0.001993475	94.558704793	0.231139786	0.769903834	0.001993782	94.542774372	0.231132213	0.453056484	0.001326060	-175.759665162	0.245291194
3088524333.333330000	0.462190504	0.001167219	-179.176233329	0.228540727	0.766672024	0.001958866	90.526050139	0.230298848	0.766845626	0.001959291	90.509196768	0.230296990	0.457926462	0.001186521	-179.026009684	0.230984961
3102690500.000000000	0.464433368	0.001231688	177.253451684	0.234377683	0.764592964	0.002002172	86.509325216	0.233590537	0.764769129	0.002002669	86.492478561	0.233592650	0.460216225	0.001223293	177.707934904	0.234715109
3116856666.666670000	0.464269115	0.001336130	173.666348540	0.245488279	0.763703467	0.002013370	82.516970683	0.235053293	0.763883405	0.002013752	82.498371087	0.235048648	0.460183309	0.001347298	174.416439161	0.247450492
3131022833.333330000	0.461886181	0.001238462	170.086531088	0.236755701	0.763938576	0.001970853	78.507627597	0.233188316	0.764119050	0.001971210	78.489924194	0.233185406	0.458133064	0.001299048	171.110513071	0.243677850
3145189000.000000000	0.457423803	0.001184108	166.502006053	0.233261269	0.764994541	0.001957837	74.487153035	0.233025386	0.765171198	0.001958352	74.469550622	0.233026939	0.454106079	0.001188289	167.831254029	0.234113935
3159355166.666670000	0.450895836	0.001308944	162.882493879	0.246789117	0.766850538	0.001990654	70.446210383	0.235235572	0.767027678	0.001991183	70.426858540	0.235238542	0.447984773	0.001234178	164.553773974	0.240446174
3173521333.333330000	0.442310583	0.001394798	159.290276574	0.259250983	0.769663392	0.001996389	66.381703030	0.235896952	0.769830802	0.001996853	66.361817947	0.235897334	0.439761039	0.001382015	161.267549256	0.258168520
3187687500.000000000	0.431399710	0.001293615	155.737588199	0.251432478	0.773393736	0.001968173	62.270132833	0.234534700	0.773553939	0.001968585	62.251036509	0.234535266	0.429358460	0.001350282	158.007901571	0.258489097
3201853666.666670000	0.417765511	0.001242497	152.176904941	0.250226341	0.777928466	0.001958693	58.108191068	0.234158578	0.778095788	0.001959134	58.088710488	0.234159713	0.416615304	0.001267231	154.824948895	0.252960538
3216019833.333330000	0.401406793	0.001366657	148.582673757	0.269491828	0.783233312	0.001986154	53.881679086	0.235665603	0.783416941	0.001986672	53.859771244	0.235667705	0.401234516	0.001317487	151.689567306	0.263897718
3230186000.000000000	0.382683660	0.001486919	145.002536336	0.293432344	0.789259944	0.001997318	49.587400754	0.236257108	0.789410247	0.001997767	49.565156476	0.236260249	0.383129624	0.001392939	148.560712811	0.280105404
3244352166.666670000	0.361518614	0.001359657	141.446931029	0.285078777	0.795823481	0.001960207	45.213131005	0.234250696	0.795966893	0.001960558	45.191900919	0.234251434	0.362726678	0.001407859	145.469437609	0.291389658
3258518333.333330000	0.337821738	0.001341238	137.903148923	0.294066540	0.802604365	0.001942112	40.758628609	0.233315773	0.802751736	0.001942441	40.738430370	0.233314534	0.340519237	0.001365113	142.499187135	0.295664817
3272684500.000000000	0.312072120	0.001425014	134.415132392	0.322413914	0.809392733	0.001970474	36.223354272	0.234737164	0.809521575	0.001970861	36.201917960	0.234740754	0.316385342	0.001441219	139.712846258	0.322402021
3286850666.666670000	0.284568995	0.001520048	131.118030908	0.363111579	0.816137173	0.001975106	31.610222357	0.234976422	0.816241087	0.001975474	31.588771437	0.234979962	0.289974987	0.001500063	137.207298986	0.352758709
3301016833.333330000	0.254721836	0.001452249	128.160299686	0.377969264	0.822700579	0.001932220	26.914892588	0.232974949	0.822821268	0.001932442	26.894456139	0.232972395	0.261601240	0.001497191	135.151731350	0.379986177
3315183000.000000000	0.222279627	0.001445096	125.659149853	0.415314530	0.828771905	0.001910507	22.137798259	0.228062021	0.828896358	0.001924987	22.117573113	0.227385762	0.231854730	0.001481403	133.775669428	0.410290363
3329349166.666670000	0.188130319	0.001513392	123.830504475	0.499989514	0.834192371	0.001945134	17.286074479	0.233950262	0.834300008	0.001945471	17.263575629	0.233953634	0.200958702	0.001526659	133.476452292	0.475522636
3343515333.333330000	0.153308863	0.001534614	123.333391945	0.607907451	0.838825249	0.001944691	12.363932459	0.234216811	0.838928314	0.001944936	12.342710907	0.234216943	0.169512333	0.001561576	134.977318054	0.562831445
3357681500.000000000	0.118477220	0.001518403	125.625603002	0.758688005	0.842484467	0.001911638	7.381704777	0.233103707	0.842583407	0.001911759	7.360679940	0.233099664	0.139496451	0.001562517	139.324140171	0.670013783
3371847666.666670000	0.085661182	0.001498686	133.826808378	1.020326286	0.844896828	0.001919328	2.359527307	0.233947556	0.845004719	0.001919561	2.342962489	0.233946858	0.113982680	0.001541096	148.073303040	0.798062184
3386013833.333330000	0.061325786	0.001534889	154.488438300	1.440895131	0.846004321	0.001917169	-2.683699087	0.234450267	0.846096519	0.001917429	-2.706060026	0.234451664	0.097599074	0.001560814	162.928748440	0.934583640
3400180000.000000000	0.058318053	0.001519484	-171.606264164	1.503145018	0.845752191	0.001923912	-7.741876975	0.235454746	0.845840970	0.001924061	-7.762886473	0.235452288	0.096020362	0.001550442	-178.020146302	0.945928993
3414346166.666670000	0.079224960	0.001526663	-147.443512925	1.126822660	0.844130681	0.001917091	-12.795468780	0.235961945	0.844217157	0.001917184	-12.815120728	0.235957541	0.109844521	0.001548343	-161.717714981	0.833295418
3428512333.333330000	0.111276782	0.001483795	-137.383351942	0.789115068	0.841167689	0.001912288	-17.830090692	0.236662895	0.841244990	0.001912463	-17.847738786	0.236662978	0.133831544	0.001513742	-151.567363520	0.677217379
3442678500.000000000	0.146235521	0.001452964	-134.079939212	0.602450056	0.836935656	0.001919403	-22.837015430	0.237984297	0.837016140	0.001919523	-22.855897211	0.237982833	0.163225045	0.001490120	-146.489498430	0.559329510
3456844666.666670000	0.180985764	0.001432422	-133.952345760	0.494472156	0.831639541	0.001939590	-27.787347815	0.240020668	0.831714737	0.001939705	-27.804553275	0.240017063	0.194798447	0.001474659	-144.634397304	0.477222846
3471010833.333330000	0.214890452	0.001461373	-135.559095680	0.440095415	0.825464930	0.001939307	-32.676038645	0.241202077	0.825534861	0.001939421	-32.693996209	0.241200454	0.226346588	0.001483548	-144.613008646	0.427249273
3485177000.000000000	0.247565462	0.001407589	-138.054929945	0.383039184	0.818604825	0.001931432	-37.493735844	0.242109527	0.818685218	0.001931591	-37.510677338	0.242108453	0.256726010	0.001416348	-145.714912983	0.374490917
3499343166.666670000	0.278114155	0.001321971	-140.949143268	0.337685635	0.811209459	0.001936793	-42.236884254	0.243677176	0.811278923	0.001936865	-42.254354828	0.243675190	0.285431671	0.001355887	-147.654556138	0.337897023
3513509333.333330000	0.306175930	0.001326012	-144.115160887	0.319196764	0.803439661	0.001956325	-46.901743190	0.246003763	0.803499392	0.001956399	-46.917247707	0.246001035	0.312421166	0.001364446	-150.123380204	0.321820245
3527675500.000000000	0.332163337	0.001370473	-147.544942807	0.313227287	0.795469354	0.001954323	-51.486481884	0.247364017	0.795522782	0.001954417	-51.502891055	0.247363632	0.337789503	0.001386110	-152.846567093	0.312244425
