%Frequency (Hz)	S1,1 Mag 	S1,1 u(Mag) 	S1,1 Phase (°)	S1,1 u(Phase) (°)	S2,1 Mag 	S2,1 u(Mag) 	S2,1 Phase (°)	S2,1 u(Phase) (°)	S1,2 Mag 	S1,2 u(Mag) 	S1,2 Phase (°)	S1,2 u(Phase) (°)	S2,2 Mag 	S2,2 u(Mag) 	S2,2 Phase (°)	S2,2 u(Phase) (°)
1671907666.666670000	0.396194690	0.002291312	158.532898356	0.444063679	0.915400885	0.001414156	-111.426628229	0.355884011	0.915595359	0.001414453	-111.431842420	0.355883704	0.396414380	0.002289965	157.592953740	0.424503463
1686073833.333330000	0.385685454	0.002298504	154.851970975	0.451957340	0.919928186	0.001319776	-115.184968021	0.354344611	0.920111441	0.001441371	-115.189944149	0.358475173	0.385879163	0.002301418	153.793611410	0.432853507
1700240000.000000000	0.373409421	0.002265866	151.129918033	0.459129059	0.925044357	0.001378412	-118.980956043	0.359820475	0.925223854	0.001378709	-118.985478358	0.359820877	0.373594138	0.002263168	149.947370561	0.439549052
1714406166.666670000	0.359230525	0.002250075	147.370238309	0.469034596	0.930633743	0.001363177	-122.820484463	0.361833482	0.930811646	0.001363455	-122.824521438	0.361833959	0.359438417	0.002245165	146.055472578	0.449295588
1728572333.333330000	0.343169737	0.002230199	143.585890721	0.480765531	0.936646825	0.001348236	-126.705451110	0.363857721	0.936828428	0.001348525	-126.708541256	0.363857358	0.343417379	0.002227825	142.117955757	0.461512554
1742738500.000000000	0.325299287	0.002210913	139.767465443	0.495404802	0.942983049	0.001330657	-130.646031113	0.365854899	0.943168179	0.001330902	-130.652945956	0.365854680	0.325572166	0.002209216	138.116895410	0.476511694
1756904666.666670000	0.305729433	0.002192006	135.918139096	0.513655872	0.949454472	0.001308965	-134.640141932	0.367813477	0.949631179	0.001309187	-134.646654707	0.367813193	0.305995765	0.002190214	134.043380317	0.495141340
1771070833.333330000	0.284458021	0.002169683	132.027560145	0.536085771	0.955959941	0.001281808	-138.686722959	0.369722507	0.956144680	0.001282035	-138.692115245	0.369722248	0.284676334	0.002170931	129.883586761	0.518626174
1785237000.000000000	0.261498712	0.002148165	128.106865340	0.565030640	0.962429181	0.001249133	-142.785306442	0.371591444	0.962617908	0.001249390	-142.790363735	0.371591442	0.261640161	0.002144062	125.648088148	0.547356231
1799403166.666670000	0.236890635	0.002123229	124.167398512	0.602309772	0.968704495	0.001216123	-146.946400709	0.373488187	0.968889160	0.001216398	-146.952116539	0.373488125	0.236962930	0.002118255	121.345042944	0.585294263
1813569333.333330000	0.210691985	0.002099045	120.250740766	0.654015988	0.974611084	0.001189373	-151.158990906	0.377952942	0.974813066	0.001189640	-151.163533070	0.377953213	0.210735012	0.002092808	116.992870120	0.637393701
1827735500.000000000	0.183017463	0.002074998	116.390661291	0.725841257	0.980033761	0.001166671	-155.417582560	0.382602896	0.980228371	0.001166893	-155.421847875	0.382603209	0.183072960	0.002067960	112.559474561	0.709734798
1841901666.666670000	0.154026245	0.002053018	112.634221505	0.831321754	0.984858904	0.001141654	-159.719054445	0.387260064	0.985037962	0.001141849	-159.726610886	0.387260033	0.154074254	0.002046978	107.973395575	0.816502703
1856067833.333330000	0.123917518	0.002035522	109.101360291	0.998350161	0.988943092	0.001117851	-164.062783495	0.391960652	0.989114150	0.001118013	-164.069245253	0.391960387	0.123873200	0.002031316	103.145194087	0.986107626
1870234000.000000000	0.092979717	0.002019002	106.080178295	1.288970838	0.992151995	0.001092294	-168.436197773	0.394671993	0.992345110	0.001117794	-168.442654878	0.396465928	0.092739758	0.002017019	97.918649234	1.282503790
1884400166.666670000	0.061559195	0.002009152	104.407849774	1.901065154	0.994440193	0.000803587	-172.832391864	0.399370537	0.994641476	0.000881658	-172.839451817	0.399916303	0.061065857	0.002002832	91.805843048	1.904180334
1898566333.333330000	0.030169385	0.002003527	108.353612562	3.820749517	0.995748314	0.000791168	-177.248256274	0.404304915	0.995932413	0.000791309	-177.255025991	0.404304936	0.029291211	0.001996479	82.051154417	3.917671130
1912732500.000000000	0.008990657	0.002005453	-160.723044860	12.785224779	0.996012241	0.000868624	178.332264023	0.409850509	0.996193914	0.000789353	178.325137721	0.409318194	0.006113888	0.001997566	-34.961743079	18.722664791
1926898666.666670000	0.036608338	0.002010396	-109.799428777	3.166557954	0.995253046	0.000796329	173.915907171	0.414396542	0.995430637	0.000875019	173.909151922	0.414921675	0.035843598	0.002003044	-88.534783130	3.217777434
1941064833.333330000	0.068272588	0.002018918	-108.066552368	1.732284127	0.993465665	0.000727717	169.512464066	0.419022412	0.993635634	0.000727781	169.505099777	0.419022021	0.067718856	0.002013505	-96.904604749	1.734093170
1955231000.000000000	0.099584275	0.002034560	-110.235728585	1.226257139	0.990700105	0.000755414	165.127394075	0.424234254	0.990891367	0.000755454	165.119636717	0.424234222	0.099268925	0.002030071	-102.720900262	1.216720575
1969397166.666670000	0.130016095	0.002055287	-113.395057754	0.978354712	0.987087245	0.001127922	160.771151433	0.432037667	0.987259156	0.001128132	160.763202817	0.432037660	0.130025419	0.002048628	-107.762335710	0.961825902
1983563333.333330000	0.159422406	0.002075751	-116.919916632	0.834753419	0.982698761	0.001155386	156.450803134	0.437333939	0.982857296	0.001155646	156.440745506	0.437334410	0.159672498	0.002070590	-112.434193472	0.815446362
1997729500.000000000	0.187745456	0.002101524	-120.647949303	0.745029507	0.977610268	0.001182746	152.171013397	0.442644987	0.977768829	0.001183024	152.161785754	0.442645884	0.188026604	0.002094344	-116.917019043	0.723155348
2011895666.666670000	0.214818589	0.002128718	-124.522268422	0.685309858	0.971969692	0.001209963	147.933898271	0.447977594	0.972121871	0.001210213	147.928507414	0.447978118	0.214952850	0.002124412	-121.311088567	0.662664639
2026061833.333330000	0.240392235	0.002154591	-128.469027483	0.643889797	0.965959556	0.001235139	143.752764187	0.453305985	0.966099930	0.001235270	143.746643305	0.453305811	0.240356450	0.002153596	-125.653087965	0.620373659
2040228000.000000000	0.264283288	0.002179187	-132.401259311	0.614581336	0.959690192	0.001259576	139.628450791	0.458637124	0.959838258	0.001259651	139.621347426	0.458636079	0.264177718	0.002178532	-129.934693675	0.589436177
2054394166.666670000	0.286519547	0.002201306	-136.273798887	0.593260551	0.953308693	0.001288951	135.552266561	0.464028760	0.953469191	0.001289021	135.549072086	0.464027281	0.286411931	0.002202801	-134.134477100	0.566820195
2068560333.333330000	0.307135767	0.002221547	-140.094980287	0.577624385	0.946864243	0.001322466	131.527556790	0.469472302	0.947018108	0.001322633	131.524068375	0.469471806	0.307021179	0.002224019	-138.244327791	0.549823891
2082726500.000000000	0.326048921	0.002240680	-143.897575520	0.566304708	0.940544560	0.001351491	127.564635477	0.474881313	0.940688714	0.001351807	127.558714592	0.474882285	0.325942996	0.002240735	-142.266084449	0.536816916
2096892666.666670000	0.343110730	0.002261339	-147.692692241	0.558626889	0.934468408	0.001371657	123.654823493	0.480202155	0.934633955	0.001372148	123.646677349	0.480204847	0.343060177	0.002256547	-146.219361948	0.527326771
2111058833.333330000	0.358246970	0.002281124	-151.470811052	0.553548821	0.928756941	0.001385395	119.787891318	0.485452473	0.928945037	0.001385982	119.787305795	0.485455741	0.358279690	0.002275408	-150.120562268	0.521053110
2125225000.000000000	0.371547618	0.002296680	-155.202704110	0.550131194	0.923680021	0.001395267	115.965059341	0.490655091	0.923883344	0.001395774	115.961879767	0.490656226	0.371637037	0.002294675	-153.966464932	0.517034727
2139391166.666670000	0.383192243	0.002307016	-158.887198117	0.547847283	0.919058406	0.001406559	112.183485359	0.495868541	0.919265045	0.001406804	112.179004548	0.495867681	0.383209710	0.002309703	-157.769289493	0.514338540
2153557333.333330000	0.393240432	0.002315726	-162.537202876	0.546779496	0.914971980	0.001425561	108.442756980	0.501161317	0.915192817	0.001425571	108.436894814	0.501157667	0.393121516	0.002322011	-161.536718978	0.512804071
2167723500.000000000	0.401576625	0.002320223	-166.170032415	0.546570226	0.911403572	0.001447070	104.725772759	0.506477870	0.911604122	0.001447035	104.726059351	0.506473896	0.401299343	0.002329534	-165.281115392	0.512091516
2181889666.666670000	0.408072217	0.002321667	-169.788156406	0.547245105	0.908550428	0.001461282	101.041606309	0.511703152	0.908754155	0.001461379	101.038672423	0.511700738	0.407745996	0.002332701	-168.999293970	0.512139017
2196055833.333330000	0.412716512	0.002331444	-173.383639014	0.549623504	0.906503500	0.001461929	97.376229640	0.516760792	0.906724769	0.001462317	97.370052846	0.516760940	0.412476022	0.002329173	-172.688800987	0.512612689
2210222000.000000000	0.415604847	0.002337986	-176.955314103	0.552605274	0.905233355	0.001455285	93.716375778	0.521725910	0.905473093	0.001455921	93.710113540	0.521728553	0.415491049	0.002330385	-176.355989653	0.514444803
2224388166.666670000	0.416858051	0.002340819	179.484536774	0.556056038	0.904730054	0.001450031	90.057361721	0.526693662	0.904954628	0.001450626	90.054267766	0.526696044	0.416833221	0.002332595	179.987543464	0.517209966
2238554333.333330000	0.416543933	0.002340426	175.918612074	0.559968417	0.904970291	0.001451806	86.402988058	0.531730634	0.905189452	0.001452218	86.397030456	0.531731593	0.416497408	0.002334414	176.327138878	0.520759746
2252720500.000000000	0.414573416	0.002336052	172.337725611	0.564309629	0.906008719	0.001458236	82.748823312	0.536806382	0.906217818	0.001458362	82.742294099	0.536803796	0.414430680	0.002335356	172.661502001	0.525067066
2266886666.666670000	0.410789318	0.002326612	168.742666138	0.569079923	0.907781287	0.001461954	79.085552815	0.541841445	0.908004627	0.001461923	79.082984670	0.541837294	0.410589610	0.002331672	168.988636327	0.529857120
2281052833.333330000	0.405181392	0.002315576	165.136252231	0.574571539	0.910265097	0.001458219	75.407201187	0.546785603	0.910492954	0.001458238	75.403203441	0.546781468	0.405016188	0.002321964	165.297250743	0.535008420
2295219000.000000000	0.397840965	0.002306501	161.518073330	0.581095818	0.913416027	0.001445313	71.707319827	0.551629227	0.913659756	0.001445525	71.701586714	0.551627005	0.397756163	0.002309274	161.576908908	0.540816153
2309385166.666670000	0.388837497	0.002298477	157.878633357	0.588642566	0.917184541	0.001427821	67.976771409	0.556426081	0.917423900	0.001428254	67.967600008	0.556426751	0.388813943	0.002296347	157.817884539	0.547599592
2323551333.333330000	0.378183634	0.002288532	154.207177902	0.597087610	0.921544595	0.001411431	64.207447841	0.561237320	0.921776558	0.001412032	64.199791455	0.561238818	0.378155181	0.002284382	154.016943996	0.555622048
2337717500.000000000	0.365814231	0.002277114	150.503206380	0.606671759	0.926497247	0.001397876	60.394196317	0.566078186	0.926712625	0.001398370	60.390426433	0.566079952	0.365725663	0.002270192	150.183351616	0.564806801
2351883666.666670000	0.351641049	0.002260809	146.770422357	0.617361965	0.931929272	0.001384999	56.538284060	0.570928643	0.932165334	0.001385365	56.533426340	0.570928639	0.351498812	0.002256011	146.325504441	0.575656052
2366049833.333330000	0.335590131	0.002239249	143.011080054	0.629474255	0.937758279	0.001369774	52.637954963	0.575763271	0.937989910	0.001369921	52.633233911	0.575761807	0.335457527	0.002238817	142.436826450	0.588244441
2380216000.000000000	0.317675000	0.002214454	139.216446634	0.643642468	0.943870015	0.001350920	48.694441693	0.580573679	0.944087586	0.001350970	48.692536978	0.580571423	0.317584769	0.002217006	138.486146019	0.602899531
2394382166.666670000	0.297913021	0.002189989	135.369966004	0.660968201	0.950157390	0.001327608	44.700834489	0.585361285	0.950373232	0.001327714	44.694574109	0.585359674	0.297866754	0.002192145	134.439715305	0.620521141
2408548333.333330000	0.276418258	0.002167924	131.480022025	0.682771930	0.956529097	0.001299140	40.654811511	0.590120156	0.956750069	0.001299387	40.647588109	0.590119795	0.276332798	0.002167041	130.299719981	0.642573176
2422714500.000000000	0.253346177	0.002145313	127.569898579	0.710250443	0.962805272	0.001266948	36.552564027	0.594872172	0.963032533	0.001267345	36.543590586	0.594873117	0.253146179	0.002141678	126.083057345	0.670657569
2436880666.666670000	0.228829066	0.002120869	123.667266744	0.745597844	0.968802636	0.001238376	32.394396844	0.599674007	0.969043902	0.001238847	32.386023335	0.599674829	0.228504149	0.002115780	121.815575813	0.707175459
2451046833.333330000	0.202912014	0.002096863	119.790354296	0.793334806	0.974442851	0.001216245	28.179159554	0.604537754	0.974676473	0.001216584	28.173817177	0.604538096	0.202520275	0.002091109	117.497202499	0.756646688
2465213000.000000000	0.175529593	0.002072923	115.982811841	0.861157835	0.979610437	0.001193765	23.920666216	0.609415642	0.979847089	0.001194018	23.914879854	0.609415187	0.175167287	0.002068057	113.112905666	0.827044505
2479379166.666670000	0.146700082	0.002048916	112.308895634	0.963905725	0.984225631	0.001169980	19.622696444	0.614300563	0.984462493	0.001170192	19.616194772	0.614299824	0.146380432	0.002045394	108.616167726	0.933449178
2493545333.333330000	0.116607172	0.002029044	108.909947726	1.134791555	0.988158319	0.001148385	15.285667104	0.619214486	0.988405894	0.001148617	15.281523883	0.619214059	0.116278973	0.002025411	103.932062930	1.109215609
2507711500.000000000	0.085658696	0.002015601	106.120117574	1.454820016	0.991273687	0.001007255	10.916166197	0.623458786	0.991514911	0.001070232	10.907376976	0.623808227	0.085195668	0.002010399	98.870212487	1.437476154
2521877666.666670000	0.054319398	0.002005884	105.031557169	2.186446665	0.993446311	0.000770526	6.525434819	0.627419831	0.993688859	0.000850988	6.516624441	0.627764883	0.053559792	0.001999954	92.826501908	2.195373686
2536043833.333330000	0.023376123	0.002000724	112.615756458	4.935272226	0.994628562	0.000916245	2.119501866	0.633160897	0.994857655	0.000842079	2.111633369	0.632817804	0.021881885	0.001994776	81.728291146	5.246684169
2550210000.000000000	0.013034976	0.002001693	-131.848312485	8.816374722	0.994800359	0.000916412	-2.293251301	0.638256022	0.995048475	0.000985675	-2.300622308	0.638597497	0.011336566	0.001995032	-69.422018871	10.095443224
2564376166.666670000	0.042862617	0.002008732	-108.126730330	2.743997094	0.993974296	0.000923837	-6.704463396	0.643390304	0.994236762	0.000924081	-6.713407551	0.643390305	0.042586549	0.002001285	-90.366803332	2.739411715
2578542333.333330000	0.074310174	0.002020884	-107.861659720	1.659149195	0.992158906	0.000938401	-11.103231659	0.648564621	0.992430806	0.000938728	-11.113840747	0.648564783	0.074118286	0.002013056	-97.365664327	1.637228580
2592708500.000000000	0.105475956	0.002037477	-110.344856747	1.247065705	0.989402589	0.000959809	-15.481651639	0.653777215	0.989674303	0.000960157	-15.489609658	0.653777885	0.105246199	0.002029688	-102.785091461	1.218211690
2606874666.666670000	0.135905674	0.002058344	-113.598362070	1.043362819	0.985762567	0.001166020	-19.831465867	0.660013893	0.986039142	0.001166403	-19.837905868	0.660014259	0.135708982	0.002050893	-107.614883393	1.008514223
2621040833.333330000	0.165298819	0.002081445	-117.160394485	0.928185792	0.981328543	0.001192927	-24.149642802	0.665295464	0.981600399	0.001193182	-24.157046296	0.665295378	0.165232538	0.002075555	-112.158751952	0.888610189
2635207000.000000000	0.193441534	0.002105364	-120.887170180	0.857522330	0.976227096	0.001222022	-28.427012375	0.670600502	0.976498736	0.001222269	-28.435135973	0.670599523	0.193536533	0.002101360	-116.560001957	0.814223648
2649373166.666670000	0.220178091	0.002129576	-124.732235596	0.811843591	0.970634490	0.001250171	-32.659309312	0.675910391	0.970896951	0.001250426	-32.666935213	0.675909708	0.220349627	0.002126087	-120.897262841	0.765456205
2663539333.333330000	0.245411855	0.002155717	-128.649474824	0.781565522	0.964657971	0.001276375	-36.841064296	0.681216771	0.964915671	0.001276721	-36.848116599	0.681216778	0.245523110	0.002150769	-125.186387799	0.732527689
2677705500.000000000	0.269125808	0.002182569	-132.587010367	0.760954002	0.958414025	0.001298570	-40.973410690	0.686505081	0.958702131	0.001299072	-40.980243999	0.686505911	0.269100698	0.002177288	-129.415999282	0.709936970
2691871666.666670000	0.291293038	0.002208396	-136.502503494	0.746639472	0.952035217	0.001320770	-45.048253937	0.691800649	0.952327946	0.001321350	-45.056096654	0.691801850	0.291154574	0.002202428	-133.566329596	0.693832601
2706037833.333330000	0.311810702	0.002231974	-140.369596477	0.736666708	0.945626547	0.001350676	-49.066642930	0.697155357	0.945885103	0.001351086	-49.075327585	0.697155332	0.311676837	0.002226869	-137.633967793	0.682368241
2720204000.000000000	0.330548988	0.002252976	-144.185065451	0.729867309	0.939266633	0.001382764	-53.030926871	0.702535339	0.939493039	0.001383029	-53.037701702	0.702534404	0.330510313	0.002249870	-141.630928880	0.674305640
2734370166.666670000	0.347439458	0.002270039	-147.959119289	0.725335343	0.933180689	0.001406777	-56.949287194	0.707858799	0.933395174	0.001406859	-56.956081822	0.707857840	0.347483525	0.002267884	-145.563543852	0.668549354
2748536333.333330000	0.362466383	0.002282763	-151.698275472	0.722493398	0.927449626	0.001420668	-60.822912667	0.713111005	0.927685984	0.001420916	-60.829953108	0.713109620	0.362521327	0.002282018	-149.434093012	0.664674913
2762702500.000000000	0.375724057	0.002294215	-155.413768634	0.721144509	0.922113986	0.001428802	-64.652710893	0.718314548	0.922401176	0.001429205	-64.661213015	0.718314367	0.375706446	0.002293486	-153.255627442	0.662316928
2776868666.666670000	0.387308800	0.002306143	-159.115070997	0.721070938	0.917287052	0.001436493	-68.441484988	0.723510099	0.917561611	0.001436939	-68.448693179	0.723511336	0.387191259	0.002303586	-157.043991562	0.661205787
2791034833.333330000	0.397198195	0.002317168	-162.797177229	0.721960811	0.913067146	0.001450620	-72.186283190	0.728752285	0.913319741	0.001451173	-72.196476910	0.728752645	0.397022808	0.002313971	-160.806837745	0.661211918
2805201000.000000000	0.405315346	0.002327155	-166.444604707	0.723683471	0.909528699	0.001468408	-75.892880239	0.734017183	0.909743835	0.001468728	-75.902809844	0.734017291	0.405129510	0.002324723	-164.534424076	0.662199217
2819367166.666670000	0.411623949	0.002333686	-170.051871842	0.725983770	0.906696987	0.001481956	-79.573371252	0.739239356	0.906901771	0.001482112	-79.582152619	0.739238419	0.411465392	0.002333959	-168.220392940	0.663927586
2833533333.333330000	0.416167533	0.002335008	-173.631606523	0.728668764	0.904522897	0.001487318	-83.242547901	0.744389897	0.904759610	0.001487461	-83.250034881	0.744387977	0.416053809	0.002338030	-171.874662998	0.666062461
2847699500.000000000	0.419044750	0.002332557	-177.198100603	0.731746679	0.902983237	0.001485987	-86.902128429	0.749478930	0.903243752	0.001486171	-86.910739975	0.749477067	0.418929749	0.002336053	-175.509333033	0.668489410
2861865666.666670000	0.420305893	0.002329077	179.227470769	0.735328552	0.902128348	0.001481977	-90.553517406	0.754537587	0.902383507	0.001482246	-90.563125099	0.754536491	0.420151576	0.002331036	-179.145916929	0.671351174
2876031833.333330000	0.419942550	0.002326195	175.640681806	0.739489492	0.902073425	0.001478442	-94.195303202	0.759592763	0.902326877	0.001478858	-94.207943742	0.759592577	0.419745918	0.002326224	177.213007819	0.674826912
2890198000.000000000	0.417896226	0.002324088	172.039638299	0.744247766	0.902919949	0.001477340	-97.843769267	0.764655012	0.903160921	0.001477807	-97.854476173	0.764655577	0.417691880	0.002323017	173.563552761	0.678995542
2904364166.666670000	0.414101121	0.002321791	168.440787741	0.749577374	0.904634011	0.001478003	-101.496839203	0.769721731	0.904862728	0.001478323	-101.508570490	0.769722684	0.413935818	0.002321185	169.921724671	0.683878246
2918530333.333330000	0.408532155	0.002316872	164.841342691	0.755376238	0.907094600	0.001477982	-105.165632208	0.774775267	0.907316323	0.001478266	-105.177319620	0.774774567	0.408453677	0.002318517	166.279158149	0.689374848
2932696500.000000000	0.401189949	0.002306830	161.227748096	0.761534705	0.910176832	0.001473945	-108.853216559	0.779792222	0.910398581	0.001474135	-108.865348648	0.779790497	0.401197012	0.002310969	162.617125289	0.695285289
2946862666.666670000	0.392124418	0.002292292	157.576059807	0.768121405	0.913848893	0.001462349	-112.576044674	0.784746857	0.914060155	0.001462541	-112.586659387	0.784744828	0.392117335	0.002296928	158.908572245	0.701578641
2961028833.333330000	0.381389173	0.002276218	153.881579831	0.775391073	0.918084814	0.001441855	-116.329406813	0.789639939	0.918316733	0.001442105	-116.341816895	0.789637971	0.381289655	0.002279494	155.155181168	0.708521199
2975195000.000000000	0.369018936	0.002260152	150.146814103	0.783557407	0.922888941	0.001419302	-120.120298329	0.794519833	0.923132216	0.001419664	-120.134471751	0.794519800	0.368812752	0.002261545	151.363057919	0.716411444
2989361166.666670000	0.354937622	0.002243918	146.380497117	0.792832673	0.928203996	0.001405427	-123.955348999	0.799461012	0.928457891	0.001405869	-123.967250996	0.799461730	0.354720437	0.002243981	147.542412005	0.725504199
3003527333.333330000	0.339012886	0.002227944	142.577406759	0.803594168	0.934021718	0.001396974	-127.840144135	0.804440839	0.934268302	0.001397382	-127.854558758	0.804441215	0.338921269	0.002227824	143.682787883	0.736228629
3017693500.000000000	0.321146037	0.002210349	138.753123442	0.816175181	0.940246117	0.001383909	-131.772929678	0.809392863	0.940442689	0.001384108	-131.785805473	0.809392576	0.321220443	0.002212255	139.790846257	0.749093968
3031859666.666670000	0.301328870	0.002187495	134.894353709	0.830859578	0.946658267	0.001364920	-135.754237884	0.814312297	0.946856290	0.001364999	-135.767026947	0.814311027	0.301485464	0.002191717	135.853381785	0.764328943
3046025833.333330000	0.279731128	0.002161172	130.988519536	0.848532070	0.953148027	0.001335018	-139.789460705	0.819174902	0.953385821	0.001335158	-139.801344659	0.819173865	0.279821196	0.002165348	131.856223135	0.782684207
3060192000.000000000	0.256612841	0.002135272	127.010619051	0.870708740	0.959553786	0.001296953	-143.880910712	0.824004239	0.959797084	0.001297143	-143.894656266	0.824002766	0.256511532	0.002138125	127.770902429	0.805880527
3074358166.666670000	0.232046673	0.002106975	122.966228840	0.899062164	0.965705471	0.001119313	-148.027204836	0.828148230	0.965932803	0.001119416	-148.040108186	0.828148401	0.231783989	0.002108682	123.585419822	0.835728463
3088524333.333330000	0.206023540	0.002083990	118.906136006	0.938307598	0.971543665	0.001250596	-152.219460194	0.833873987	0.971780289	0.001250940	-152.235007566	0.833874251	0.205748717	0.002084270	119.325673293	0.876943613
3102690500.000000000	0.178499913	0.002062235	114.891288964	0.994791884	0.977028404	0.001231243	-156.470199919	0.838843851	0.977236226	0.001231611	-156.483566473	0.838843872	0.178336159	0.002060652	115.035123773	0.935900174
3116856666.666670000	0.149519712	0.002044812	111.012614415	1.082763117	0.981944252	0.001207782	-160.769854080	0.843804126	0.982159736	0.001208025	-160.782536592	0.843804277	0.149484421	0.002042564	110.798818273	1.027617261
3131022833.333330000	0.119275073	0.002026059	107.342963484	1.229883051	0.986148187	0.001187189	-165.106081770	0.848789009	0.986376137	0.001187382	-165.119607068	0.848788577	0.119294354	0.002025635	106.655682120	1.181146674
3145189000.000000000	0.088031549	0.002009676	103.982840050	1.511065212	0.989548857	0.001168303	-169.470726252	0.853790975	0.989759164	0.001168469	-169.487046645	0.853790393	0.087981333	0.002009809	102.569659050	1.472143944
3159355166.666670000	0.056111107	0.002000464	101.403419178	2.179941896	0.992022153	0.000970565	-173.873462921	0.858064171	0.992206874	0.000901536	-173.884021546	0.857812254	0.055867604	0.001999351	98.401010776	2.159657238
3173521333.333330000	0.023960753	0.001998266	103.304108643	4.839326004	0.993484605	0.000892630	-178.284451600	0.862893637	0.993657573	0.000962881	-178.296578570	0.863144400	0.023322521	0.001997038	94.020912816	4.953264716
3187687500.000000000	0.010069179	0.002000032	-119.611759755	11.406670436	0.993890019	0.001029392	177.293949582	0.868513157	0.994055157	0.000963689	177.282185686	0.868261528	0.009243476	0.001998889	-90.015831316	12.409124298
3201853666.666670000	0.041456228	0.002007310	-103.423517881	2.880549226	0.993252941	0.001036204	172.871019746	0.873656240	0.993421720	0.000970961	172.861598354	0.873405832	0.041481414	0.002004710	-94.894246045	2.853761467
3216019833.333330000	0.073236479	0.002020926	-105.233008252	1.762957743	0.991601883	0.000915044	168.457805239	0.878327664	0.991781979	0.000915207	168.447246558	0.878327664	0.073246633	0.002017404	-99.591928451	1.724158556
3230186000.000000000	0.104687111	0.002039000	-108.594075252	1.364170341	0.988985320	0.000866385	164.064134125	0.883287802	0.989167011	0.000937197	164.053977991	0.883530056	0.104539639	0.002035766	-104.203447793	1.316461128
3244352166.666670000	0.135638119	0.002059807	-112.332499556	1.174742118	0.985414816	0.001091054	159.699320000	0.889253072	0.985621058	0.001091341	159.688583562	0.889253389	0.135354933	0.002057481	-108.687222827	1.119136653
3258518333.333330000	0.165753364	0.002085834	-116.207007669	1.072472120	0.980973867	0.001232188	155.374359333	0.895012976	0.981168616	0.001232516	155.363831148	0.895013592	0.165479555	0.002080928	-113.047535673	1.009401254
3272684500.000000000	0.194571586	0.002115402	-120.162044706	1.012827277	0.975808295	0.001259360	151.081449991	0.900282661	0.975991925	0.001259835	151.072213180	0.900282803	0.194448252	0.002109660	-117.303227814	0.944483510
3286850666.666670000	0.221768002	0.002153520	-124.155961595	0.975549503	0.970110393	0.001262870	146.837447748	0.899548871	0.970299084	0.001305253	146.826352362	0.906509371	0.221843587	0.002163910	-121.470365780	0.909335551
3301016833.333330000	0.247256806	0.002163631	-128.171574158	0.950871191	0.964037415	0.001308620	142.642273173	0.910820542	0.964243590	0.001308933	142.631750771	0.910820215	0.247457993	0.002162554	-125.578410879	0.876444782
3315183000.000000000	0.271170499	0.002187468	-132.197688845	0.934863728	0.957714301	0.001281596	138.496328058	0.915839225	0.957925707	0.001326256	138.486097952	0.916065067	0.271346570	0.002186102	-129.668074043	0.858184911
3329349166.666670000	0.293578904	0.002211884	-136.220469028	0.924286609	0.951210897	0.001266063	134.405582013	0.920913502	0.951409821	0.001353782	134.396330240	0.921365070	0.293593241	0.002209628	-133.757730622	0.845781431
3343515333.333330000	0.314427307	0.002235613	-140.203426131	0.917372132	0.944629588	0.001389343	130.379016410	0.926717908	0.944822599	0.001389677	130.369779921	0.926717227	0.314239955	0.002232471	-137.822439746	0.837326775
3357681500.000000000	0.333552123	0.002259389	-144.122862312	0.913202180	0.938106692	0.001418177	126.413477450	0.932038772	0.938286242	0.001418396	126.403883108	0.932039265	0.333228411	0.002254717	-141.829669754	0.831736791
3371847666.666670000	0.350781828	0.002281548	-147.971621332	0.911006180	0.931809619	0.001436282	122.500513092	0.937303085	0.932005723	0.001436722	122.489901182	0.937303484	0.350434769	0.002276029	-145.756496088	0.828292486
3386013833.333330000	0.366050982	0.002296370	-151.758816097	0.909964421	0.925856080	0.001447609	118.631594452	0.942529548	0.926052064	0.001447868	118.620081386	0.942529974	0.365808666	0.002290114	-149.599699583	0.826063780
3400180000.000000000	0.379429148	0.002302519	-155.512288615	0.909702412	0.920317909	0.001455649	114.804301615	0.947730772	0.920501951	0.001455863	114.792865820	0.947731021	0.379302270	0.002300602	-153.386882315	0.825015474
3414346166.666670000	0.391032045	0.002308851	-159.252774498	0.910486044	0.915282898	0.001467207	111.017098096	0.952955083	0.915470299	0.001467360	111.007382382	0.952954238	0.390919588	0.002308084	-157.147136657	0.824938605
3428512333.333330000	0.400903317	0.002315515	-162.984621235	0.912123537	0.910892143	0.001484829	107.268035734	0.958209611	0.911069757	0.001484874	107.256828800	0.958208127	0.400694161	0.002315587	-160.891512467	0.825804456
3442678500.000000000	0.409068006	0.002324105	-166.684686529	0.914540065	0.907183621	0.001501029	103.556073198	0.963450872	0.907381585	0.001501051	103.545764231	0.963449748	0.408733806	0.002324195	-164.602148819	0.827486641
3456844666.666670000	0.415522295	0.002335556	-170.342917772	0.917682103	0.904171754	0.001510013	99.878613881	0.968643659	0.904385497	0.001510263	99.868189928	0.968641867	0.415144273	0.002332814	-168.273709200	0.829789225
3471010833.333330000	0.420229699	0.002342137	-173.966044482	0.921111420	0.901862743	0.001512908	96.227553507	0.973787899	0.902063448	0.001513111	96.216246478	0.973787337	0.419928291	0.002339635	-171.913389070	0.832548530
