%Frequency (Hz)	S1,1 Mag 	S1,1 u(Mag) 	S1,1 Phase (°)	S1,1 u(Phase) (°)	S2,1 Mag 	S2,1 u(Mag) 	S2,1 Phase (°)	S2,1 u(Phase) (°)	S1,2 Mag 	S1,2 u(Mag) 	S1,2 Phase (°)	S1,2 u(Phase) (°)	S2,2 Mag 	S2,2 u(Mag) 	S2,2 Phase (°)	S2,2 u(Phase) (°)
1714406166.666670000	0.516478844	0.002324269	-173.067688264	0.287023858	0.671960815	0.002071521	104.332709933	0.201136089	0.671674081	0.002070619	104.369964137	0.201134339	0.510195274	0.002309386	-170.581016984	0.288342007
1728572333.333330000	0.525867599	0.002321218	-176.199154397	0.282767702	0.666858585	0.002068000	100.043456185	0.202500860	0.666591837	0.002067101	100.077502518	0.202495656	0.520441962	0.002310555	-174.012894044	0.284092943
1742738500.000000000	0.531507720	0.002346886	-179.252361005	0.283718807	0.663621840	0.002097144	95.765162763	0.206303471	0.663315204	0.002096024	95.797833438	0.206291864	0.526341743	0.002370566	-177.319508825	0.288875399
1756904666.666670000	0.534262184	0.002425128	177.600299446	0.291934514	0.661782745	0.002098676	91.492725703	0.207454794	0.661435353	0.002097465	91.529816753	0.207446227	0.528815623	0.002418674	179.218645676	0.293860694
1771070833.333330000	0.535039715	0.002409799	174.365893923	0.290556272	0.660875042	0.002073746	87.242686216	0.205880938	0.660589883	0.002072833	87.281648247	0.205879783	0.529937779	0.002393023	175.671399579	0.291020191
1785237000.000000000	0.533335621	0.002354723	171.243587669	0.285555874	0.661358832	0.002072454	82.989431788	0.206070365	0.661082972	0.002071581	83.024393802	0.206069514	0.529036299	0.002340791	172.339401330	0.285983908
1799403166.666670000	0.528365376	0.002332780	168.161407291	0.286260507	0.663413051	0.002096102	78.674774771	0.208154618	0.663092946	0.002094998	78.708691880	0.208148032	0.523904762	0.002328945	169.054072719	0.287880909
1813569333.333330000	0.520813667	0.002340199	164.952940265	0.291201028	0.666628874	0.002084875	74.309616013	0.206749628	0.666319086	0.002083825	74.348928641	0.206743284	0.515345623	0.002332764	165.506126482	0.292968176
1827735500.000000000	0.511649696	0.002297275	161.737179168	0.291394980	0.670575957	0.002059061	69.917364365	0.204000712	0.670317627	0.002058267	69.954373013	0.204000741	0.506165083	0.002284298	161.904115358	0.292507079
1841901666.666670000	0.499838983	0.002250200	158.700838442	0.292139745	0.675536524	0.002082695	65.463227778	0.205250417	0.675246384	0.002081757	65.496558108	0.205247251	0.495213642	0.002243585	158.607094597	0.293677229
1856067833.333330000	0.483757713	0.002253670	155.703771204	0.301519296	0.681968233	0.002125001	60.888704083	0.207836553	0.681622097	0.002123736	60.922865709	0.207822967	0.478655696	0.002258323	155.388023505	0.304781714
1870234000.000000000	0.464397633	0.002269075	152.603013972	0.314883585	0.689257009	0.002120517	56.199909360	0.206235129	0.688944927	0.002119368	56.236338276	0.206221943	0.457582798	0.002262738	151.905613606	0.318188788
1884400166.666670000	0.443346436	0.002193356	149.558778165	0.318179197	0.696963896	0.002100319	51.433130873	0.203337203	0.696642916	0.002099403	51.465268346	0.203340673	0.436251093	0.002174753	148.373713699	0.319863107
1898566333.333330000	0.419088042	0.002084283	146.816934826	0.318715142	0.705213904	0.002116426	46.550002316	0.203328658	0.704837160	0.002115461	46.579629223	0.203340113	0.412984885	0.002062878	145.263548103	0.319649998
1912732500.000000000	0.390500963	0.002014596	144.314518274	0.328839991	0.713941348	0.002130686	41.485015356	0.203151165	0.713512200	0.002129375	41.518890624	0.203149075	0.383227114	0.002004852	142.471373166	0.332615677
1926898666.666670000	0.359846989	0.001975044	141.912982491	0.347101306	0.722431668	0.002106154	36.301099961	0.199974286	0.722014523	0.002104792	36.336483401	0.199964657	0.349332853	0.001966509	139.531842127	0.354775917
1941064833.333330000	0.328224087	0.001905492	139.975348814	0.363910863	0.730427791	0.002098848	31.033503021	0.198388364	0.729965349	0.002097540	31.064959065	0.198389753	0.316331857	0.001890527	136.666582362	0.372918865
1955231000.000000000	0.294131312	0.001818291	139.253020675	0.383704967	0.737867092	0.002116394	25.636072337	0.198849256	0.737323626	0.002114973	25.668491716	0.198858067	0.282381874	0.001791656	135.037524248	0.391965998
1969397166.666670000	0.257952297	0.001782107	139.806225413	0.422920468	0.744220704	0.002121604	20.069095814	0.198642510	0.743641520	0.002119998	20.107874191	0.198645290	0.243620506	0.001755909	135.217463430	0.438859591
1983563333.333330000	0.222157300	0.001746402	141.660409425	0.476391879	0.749225498	0.002108059	14.432177921	0.197283446	0.748629484	0.002106338	14.472305998	0.197280534	0.202528536	0.001736820	136.817080673	0.516232493
1997729500.000000000	0.190551329	0.001705696	146.413046186	0.536274939	0.752764951	0.002098048	8.742765499	0.196501774	0.752127422	0.002096236	8.788489311	0.196499599	0.165445452	0.001687740	140.670780059	0.605477611
2011895666.666670000	0.167382159	0.001654822	155.511804265	0.586770437	0.754387259	0.002096938	2.985248269	0.196711268	0.753731868	0.002095142	3.034381793	0.196712754	0.137672432	0.001624327	150.069071835	0.691799397
2026061833.333330000	0.154210258	0.001644690	167.966251018	0.630747650	0.753989225	0.002099186	-2.824637958	0.197530478	0.753348370	0.002097476	-2.767869554	0.197535195	0.123406257	0.001610202	166.550090192	0.763628255
2040228000.000000000	0.154928650	0.001653610	-178.620764998	0.631190252	0.751712042	0.002086653	-8.595601285	0.197580965	0.751132886	0.002085117	-8.532125251	0.197585528	0.125792094	0.001622262	-174.510650672	0.754568823
2054394166.666670000	0.172600844	0.001693910	-168.128944851	0.585184562	0.747524437	0.002074045	-14.313242665	0.197956532	0.747051998	0.002072696	-14.241478369	0.197954194	0.144394974	0.001678072	-160.340990082	0.686254395
2068560333.333330000	0.200800016	0.001719965	-161.299002279	0.515928667	0.741689337	0.002063046	-19.978955664	0.198720662	0.741289633	0.002061747	-19.906997557	0.198708772	0.174675711	0.001713755	-153.008645560	0.585561402
2082726500.000000000	0.232960163	0.001757686	-156.831591794	0.460586059	0.734499937	0.002074264	-25.593955505	0.201382859	0.734161531	0.002073288	-25.515313272	0.201381518	0.211027116	0.001740472	-149.855155784	0.498295126
2096892666.666670000	0.265694622	0.001827366	-155.078460768	0.425997446	0.726293954	0.002049430	-31.063798547	0.201371736	0.726085073	0.002069612	-30.985457452	0.204006346	0.248543722	0.001785032	-148.776158529	0.440487263
2111058833.333330000	0.297940468	0.001924637	-155.638526507	0.404914482	0.717280535	0.002060140	-36.395136904	0.205135359	0.717167445	0.002037185	-36.319089992	0.202845065	0.284361166	0.001894493	-149.353436218	0.415127520
2125225000.000000000	0.331208568	0.001972748	-156.879690267	0.379407466	0.707767055	0.002042180	-41.638975685	0.205539233	0.707679443	0.002041548	-41.569245707	0.205515276	0.317802572	0.001989994	-151.166257065	0.396723495
2139391166.666670000	0.363080285	0.001997491	-158.279370421	0.355767869	0.698139948	0.002072416	-46.793280508	0.210370454	0.698078772	0.002071876	-46.715953760	0.210346844	0.348798412	0.002023812	-153.512817562	0.371416359
2153557333.333330000	0.388615679	0.002057738	-160.371450263	0.346335704	0.688926646	0.002055924	-51.777760986	0.211509928	0.689016582	0.002056505	-51.712366132	0.211530182	0.377021676	0.002007426	-156.149026437	0.347251757
2167723500.000000000	0.410500556	0.002136660	-163.185595143	0.343300343	0.679981664	0.002013947	-56.626762983	0.210552511	0.680078179	0.002014593	-56.565401537	0.210577088	0.402552812	0.002091348	-159.168892465	0.341704718
2181889666.666670000	0.434119771	0.002162129	-166.094111116	0.332017714	0.671122718	0.002007089	-61.410841503	0.212398930	0.671177458	0.002006752	-61.354504836	0.212364906	0.425565125	0.002171327	-162.315149165	0.339023973
2196055833.333330000	0.455851315	0.002159468	-168.778125383	0.320236223	0.662963685	0.002037893	-66.134464528	0.217297917	0.663100731	0.002037733	-66.072677492	0.217258136	0.445373112	0.002190952	-165.340633068	0.329782896
2210222000.000000000	0.470148198	0.002194264	-171.477077622	0.317096250	0.656136496	0.002013098	-70.704670590	0.217283048	0.656291713	0.002013751	-70.660607956	0.217295558	0.461530123	0.002196477	-168.472498077	0.322512023
2224388166.666670000	0.481036649	0.002296815	-174.490270423	0.325083628	0.650368018	0.001977890	-75.157621284	0.216205110	0.650441073	0.001978453	-75.117838134	0.216229995	0.475051202	0.002240336	-171.851754709	0.321090525
2238554333.333330000	0.493261507	0.002321743	-177.664596038	0.321964764	0.644942059	0.001996828	-79.591311110	0.219517263	0.644973504	0.001994585	-79.551568055	0.219323703	0.486797430	0.002327842	-175.129170080	0.326519403
2252720500.000000000	0.502749197	0.002270114	179.385432019	0.312713397	0.640495821	0.002021203	-84.027477590	0.223260945	0.640568124	0.002020545	-83.989813505	0.223196618	0.495368546	0.002320793	-178.169063484	0.321697980
2266886666.666670000	0.506067365	0.002250229	176.594722598	0.309572468	0.638067697	0.001988851	-88.383455996	0.221549279	0.638051590	0.001988735	-88.356292560	0.221545399	0.499596771	0.002266502	178.647977371	0.314642013
2281052833.333330000	0.507197837	0.002322960	173.546324680	0.318139429	0.637032151	0.001961565	-92.697099965	0.220046155	0.636936104	0.001961569	-92.665355368	0.220068540	0.501684745	0.002259581	175.208911195	0.313553449
2295219000.000000000	0.508697029	0.002352793	170.329421638	0.321223550	0.635999278	0.001977272	-97.032735212	0.222134987	0.635875813	0.001976513	-97.000771271	0.222107417	0.503383826	0.002286842	171.916624198	0.316736338
2309385166.666670000	0.507336344	0.002254073	167.372293669	0.311983364	0.635732483	0.001990528	-101.413829203	0.223883058	0.635602696	0.001989363	-101.380822203	0.223827232	0.502040653	0.002291934	168.887560735	0.318648214
2323551333.333330000	0.501479796	0.002231068	164.553389307	0.312802662	0.637669078	0.001974748	-105.803576167	0.222622369	0.637495898	0.001973970	-105.772771757	0.222605035	0.495756431	0.002224306	165.715433408	0.314890418
2337717500.000000000	0.493703192	0.002296441	161.512615496	0.324630502	0.641070507	0.001966407	-110.203087987	0.221639666	0.640848053	0.001965906	-110.169470912	0.221651630	0.487495866	0.002202090	162.287919271	0.316898096
2351883666.666670000	0.484810970	0.002274656	158.453302661	0.327351120	0.644412607	0.001985688	-114.643658794	0.222992520	0.644209715	0.001984675	-114.608351298	0.222965958	0.479054000	0.002258371	159.039942425	0.328464224
2366049833.333330000	0.472091253	0.002184339	155.666849909	0.323893156	0.648304630	0.002002526	-119.174600141	0.224086764	0.648103599	0.002001266	-119.136915784	0.224042194	0.466751686	0.002215518	156.097709258	0.330335363
2380216000.000000000	0.454993225	0.002117779	152.876934843	0.325575875	0.654147881	0.001996143	-123.820014455	0.222764061	0.653915727	0.001995307	-123.784935392	0.222754996	0.448757533	0.002108884	153.012195848	0.327776228
2394382166.666670000	0.436528715	0.002111007	149.889804700	0.335569627	0.661038217	0.001978949	-128.552729099	0.220471738	0.660781986	0.001978451	-128.513819013	0.220489818	0.429192939	0.002061827	149.675558915	0.333407674
2408548333.333330000	0.417368590	0.002077258	147.092588574	0.343319433	0.667330260	0.001992859	-133.352970806	0.220797835	0.667102652	0.001992030	-133.311371119	0.220787973	0.409981719	0.002057381	146.599074943	0.345276731
2422714500.000000000	0.394176976	0.001981120	144.772310246	0.345451831	0.673548507	0.002008537	-138.261157744	0.221350415	0.673345225	0.002007486	-138.217410408	0.221321199	0.386629719	0.001999394	144.025039908	0.353217834
2436880666.666670000	0.366643917	0.001913914	142.641058176	0.355155366	0.680796883	0.001998389	-143.329206625	0.219680985	0.680581917	0.001997684	-143.288707516	0.219675591	0.357534622	0.001896001	141.540633429	0.359356762
2451046833.333330000	0.338579610	0.001887593	140.616151705	0.374023506	0.688226814	0.001986414	-148.506682796	0.217955218	0.687991807	0.001986006	-148.460829827	0.217972090	0.327542995	0.001838298	139.024818164	0.375124846
2465213000.000000000	0.310211752	0.001849015	139.311882920	0.394358321	0.694616972	0.002002501	-153.735535641	0.218533027	0.694401995	0.002001868	-153.691456058	0.218532538	0.298043141	0.001820382	137.201109997	0.401704746
2479379166.666670000	0.278445902	0.001755231	139.307173422	0.411084816	0.700241021	0.002009486	-159.067364608	0.218666731	0.700022760	0.002008598	-159.024448117	0.218650576	0.264957833	0.001754447	136.764596732	0.427991179
2493545333.333330000	0.245116822	0.001688765	140.408163958	0.441125615	0.705561760	0.001995331	-164.559321302	0.217299174	0.705317726	0.001994585	-164.516427504	0.217295760	0.228942875	0.001665999	137.520650532	0.461047611
2507711500.000000000	0.215280764	0.001656597	142.660108598	0.483692164	0.709876387	0.001984663	-170.119649859	0.216424307	0.709619939	0.001984144	-170.077458741	0.216435915	0.195776059	0.001612987	139.493080846	0.511608251
2521877666.666670000	0.190584085	0.001645926	147.552072982	0.534956966	0.712472205	0.001987550	-175.704105070	0.216809861	0.712214510	0.001986924	-175.656894732	0.216815430	0.168200824	0.001597584	144.559206191	0.579750287
2536043833.333330000	0.171775077	0.001611327	156.260774570	0.573885427	0.713463998	0.001986766	178.667253335	0.217221080	0.713228259	0.001986020	178.713884838	0.217215824	0.147049285	0.001590719	154.773803418	0.652618485
2550210000.000000000	0.161789201	0.001600908	167.096070704	0.601576263	0.713317999	0.001979979	172.983776595	0.217392646	0.713063596	0.001979172	173.032284356	0.217386878	0.135837552	0.001581570	168.648534933	0.696911645
2564376166.666670000	0.163762620	0.001616218	177.543618529	0.600437419	0.711794392	0.001973716	167.325301843	0.217829037	0.711531289	0.001973048	167.374698512	0.217832411	0.138470263	0.001582652	-177.820787042	0.685254262
2578542333.333330000	0.179432773	0.001665539	-173.465231080	0.570359973	0.708338569	0.001969061	161.716869542	0.218693024	0.708103597	0.001968540	161.768269643	0.218701099	0.156741093	0.001623702	-167.266222984	0.627453871
2592708500.000000000	0.204214525	0.001712463	-166.549115742	0.523820988	0.703410270	0.001967921	156.151405808	0.220047137	0.703207242	0.001967347	156.200958162	0.220047029	0.185702911	0.001688097	-160.051046857	0.561199817
2606874666.666670000	0.230238341	0.001746978	-162.275119433	0.481759208	0.697982139	0.001972849	150.635860953	0.221923568	0.697742696	0.001971969	150.687106005	0.221911792	0.216109777	0.001745235	-155.807941770	0.508097852
2621040833.333330000	0.256452916	0.001776746	-160.805539532	0.447678946	0.691846676	0.001978514	145.220998843	0.223519666	0.691579437	0.001994019	145.276289047	0.226181148	0.244982226	0.001765653	-154.546136465	0.462079341
2635207000.000000000	0.286137855	0.001851664	-161.139425124	0.426207684	0.684235157	0.001951613	139.918336967	0.224035010	0.684038901	0.001951252	139.977468972	0.224047571	0.275911612	0.001812736	-155.469631419	0.430591655
2649373166.666670000	0.316784210	0.001921145	-161.830255282	0.407238710	0.676063879	0.001944271	134.699746223	0.225573529	0.675859044	0.001943734	134.753277993	0.225576304	0.308561509	0.001899242	-156.859393542	0.411529218
2663539333.333330000	0.342497319	0.001957767	-162.845348449	0.390431890	0.668569625	0.001957582	129.552823623	0.228554427	0.668316191	0.001956553	129.610484600	0.228537201	0.336966839	0.001968093	-158.275390010	0.397125945
2677705500.000000000	0.364011218	0.001978636	-164.919596654	0.377242243	0.661333994	0.001945294	124.528216864	0.229618107	0.661092634	0.001944390	124.589676003	0.229604767	0.359774222	0.001978011	-160.540358559	0.380437046
2691871666.666670000	0.386788591	0.002046977	-167.624350076	0.371549906	0.653262710	0.001915515	119.657113173	0.229551571	0.653082651	0.001915100	119.715956168	0.229560056	0.382458767	0.002014652	-163.614680268	0.370113677
2706037833.333330000	0.409574080	0.002120886	-169.944364322	0.367972284	0.645377245	0.001920806	114.870045094	0.232087001	0.645152042	0.001920191	114.924858618	0.232089292	0.406103798	0.002103884	-166.445102685	0.367818541
2720204000.000000000	0.425810559	0.002147355	-172.087948505	0.362243763	0.639221158	0.001944307	110.120381387	0.235826945	0.638951918	0.001943157	110.181140736	0.235805279	0.424345857	0.002165153	-168.893060695	0.365458312
2734370166.666670000	0.436248593	0.002127948	-174.884061811	0.354731785	0.634140582	0.001917480	105.447678882	0.235355626	0.633919457	0.001916604	105.510399471	0.235342230	0.435728592	0.002132365	-171.795600870	0.355513164
2748536333.333330000	0.447947148	0.002158721	-178.081001838	0.353015898	0.628811526	0.001888291	100.924930487	0.234828620	0.628620598	0.001887920	100.984280371	0.234841647	0.446858085	0.002131858	-175.245866390	0.350451615
2762702500.000000000	0.460089286	0.002216337	179.175614483	0.354424170	0.624053341	0.001907636	96.448271866	0.237939371	0.623808937	0.001906859	96.505122334	0.237937887	0.459183978	0.002202535	-178.407901679	0.353267514
2776868666.666670000	0.465700694	0.002206308	176.716564923	0.351290097	0.621205778	0.001917315	91.895772651	0.239955414	0.620956053	0.001916152	91.956697646	0.239928347	0.466249061	0.002231228	178.860667206	0.353906957
2791034833.333330000	0.466103341	0.002158306	173.760915521	0.346536407	0.619362955	0.001881602	87.363417012	0.238081933	0.619158941	0.001880709	87.424329582	0.238063832	0.467239620	0.002169946	175.797025133	0.347315950
2805201000.000000000	0.468548665	0.002179849	170.492980831	0.348565304	0.617594637	0.001871566	82.983268060	0.238281910	0.617393550	0.001871096	83.039214018	0.238291010	0.468770693	0.002158372	172.288868590	0.346205757
2819367166.666670000	0.471219801	0.002239485	167.762185866	0.354965097	0.616648609	0.001899245	78.612167343	0.241251467	0.616396486	0.001898469	78.666780423	0.241251874	0.471187856	0.002222111	169.152886863	0.352990630
2833533333.333330000	0.466776568	0.002217114	165.395630145	0.355523247	0.617279304	0.001903373	74.078596321	0.242117700	0.617027940	0.001902352	74.139206087	0.242101003	0.467848681	0.002228523	166.495768297	0.356312466
2847699500.000000000	0.456897497	0.002134733	162.502961309	0.351933758	0.618939847	0.001879796	69.513335777	0.240475041	0.618718972	0.001879017	69.571830883	0.240467680	0.458413596	0.002139937	163.477693086	0.351750780
2861865666.666670000	0.448792875	0.002112516	159.262339382	0.354283174	0.621282080	0.001876351	65.066264762	0.240342500	0.621055370	0.001875761	65.120434994	0.240348743	0.449299033	0.002100288	160.014549391	0.352609935
2876031833.333330000	0.440955876	0.002125528	156.630368308	0.360751245	0.624345767	0.001894935	60.552044132	0.241720664	0.624083991	0.001893989	60.606863764	0.241710581	0.440766785	0.002131766	156.979463618	0.361490920
2890198000.000000000	0.426682643	0.002071274	154.438295433	0.362696006	0.627956901	0.001897952	55.815949215	0.241831220	0.627700962	0.001896760	55.875556405	0.241803976	0.426637681	0.002101553	154.428516241	0.366475823
2904364166.666670000	0.407588129	0.001986220	151.750508312	0.363545889	0.632212272	0.001877858	51.021408468	0.240047802	0.631992299	0.001877018	51.076536637	0.240035668	0.407009755	0.001993061	151.491663974	0.364723922
2918530333.333330000	0.390384820	0.001965515	148.857711780	0.371354714	0.637269333	0.001853898	46.286802911	0.237761969	0.637013623	0.001863117	46.339122995	0.238434646	0.388160956	0.001950530	148.239510406	0.370628290
2932696500.000000000	0.373392657	0.001972829	146.865382352	0.384976556	0.642401337	0.001899278	41.455632306	0.240865361	0.642095143	0.001898423	41.508191113	0.240868333	0.369641472	0.001955820	145.709684441	0.385037196
2946862666.666670000	0.349914993	0.001904449	145.594753443	0.392746067	0.647228832	0.001907641	36.421194776	0.241267740	0.646942474	0.001906630	36.474528981	0.241257402	0.345022691	0.001908570	143.944566976	0.397182726
2961028833.333330000	0.321747368	0.001798634	144.039385536	0.399134436	0.652381336	0.001881076	31.289928988	0.239026276	0.652107587	0.001880208	31.340801600	0.239021337	0.315142379	0.001790423	142.009750488	0.403306813
2975195000.000000000	0.296010655	0.001743635	142.629101127	0.413602523	0.657900750	0.001876572	26.157289416	0.238389478	0.657595449	0.001875851	26.206354304	0.238398322	0.286871979	0.001722729	140.123581197	0.418867847
2989361166.666670000	0.271996331	0.001741800	142.816309332	0.440132252	0.662679459	0.001896291	20.923148748	0.239571733	0.662335751	0.001895399	20.974992363	0.239577849	0.259890731	0.001716385	139.756321584	0.449322965
3003527333.333330000	0.244681794	0.001680218	144.692884552	0.462682248	0.666239839	0.001899066	15.534379226	0.239839901	0.665900429	0.001898021	15.590052080	0.239835300	0.229142062	0.001665060	141.333977721	0.482842825
3017693500.000000000	0.216747154	0.001612912	147.243880722	0.490478072	0.669266227	0.001864411	10.067361386	0.237614611	0.668930194	0.001863386	10.118750215	0.237609278	0.197210902	0.001595162	143.939339027	0.523107953
3031859666.666670000	0.195662218	0.001570986	151.072173083	0.519734416	0.671581186	0.001868286	4.612253373	0.238184434	0.671214976	0.001867368	4.665142824	0.238189952	0.171756469	0.001548804	148.143505203	0.571047548
3046025833.333330000	0.183189310	0.001618315	158.020902051	0.562709606	0.672501257	0.001875921	-0.883624954	0.239194324	0.672095904	0.001874972	-0.830229590	0.239205377	0.155570830	0.001575521	156.599078636	0.629025234
3060192000.000000000	0.176237973	0.001624313	167.566043699	0.585664655	0.671914047	0.001883886	-6.443983979	0.240516943	0.671522130	0.001882860	-6.388013852	0.240521340	0.147655011	0.001562511	169.343381995	0.656076715
3074358166.666670000	0.174869883	0.001606991	176.841932187	0.581762381	0.670406587	0.001860722	-12.012724620	0.239856026	0.670026574	0.001859621	-11.957286403	0.239853217	0.148249448	0.001582102	-177.912251444	0.660325069
3088524333.333330000	0.184299494	0.001589674	-175.945335249	0.552509773	0.667763350	0.001852889	-17.493082921	0.240431925	0.667322302	0.001851655	-17.438952600	0.240431306	0.160514744	0.001572650	-168.739531301	0.613750773
3102690500.000000000	0.205390393	0.001639518	-170.370746447	0.520595908	0.663699448	0.001859203	-22.938240429	0.242149567	0.663217004	0.001857964	-22.878423563	0.242156241	0.186248356	0.001630796	-162.844180107	0.561120717
3116856666.666670000	0.229617344	0.001729639	-165.797623749	0.501190329	0.658773159	0.001869052	-28.381014033	0.244300495	0.658306834	0.001867823	-28.317290953	0.244306108	0.217494818	0.001691129	-158.514018562	0.512479867
3131022833.333330000	0.251061030	0.001757439	-163.147696067	0.474703260	0.653411280	0.001851991	-33.759839639	0.244656713	0.652935236	0.001850548	-33.696376503	0.244651535	0.244518686	0.001754634	-155.979121113	0.484034708
3145189000.000000000	0.274026375	0.001750681	-163.098072104	0.444638395	0.647386838	0.001834978	-38.973833612	0.245188637	0.646864862	0.001833363	-38.905096461	0.245180435	0.269196962	0.001766638	-156.239133797	0.453708720
3159355166.666670000	0.302235484	0.001818104	-164.033180377	0.427866137	0.640554988	0.001839832	-44.106018023	0.247318485	0.640027024	0.001838397	-44.032930053	0.247323109	0.299053223	0.001829262	-158.181919566	0.433699048
3173521333.333330000	0.329420029	0.001945779	-164.473329837	0.426078613	0.633449023	0.001849410	-49.235018949	0.249940899	0.632965938	0.001848142	-49.160323870	0.249949859	0.330693593	0.001921209	-159.632215177	0.421166917
3187687500.000000000	0.349464543	0.002008612	-165.385208063	0.420088155	0.626924736	0.001835900	-54.252533386	0.250786957	0.626403224	0.001834376	-54.176976087	0.250786805	0.354527097	0.001943106	-160.829705264	0.406595356
3201853666.666670000	0.367079634	0.001946911	-167.732249235	0.398907670	0.620897875	0.001814782	-59.064794102	0.251064953	0.620346334	0.001813109	-58.984725475	0.251061260	0.371761616	0.001955887	-163.282930001	0.397126743
3216019833.333330000	0.388585153	0.002002891	-170.353038680	0.393331824	0.614574667	0.001818557	-63.802320637	0.253121343	0.614062313	0.001817170	-63.714451476	0.253128903	0.391782228	0.001995062	-166.687557660	0.390603851
3230186000.000000000	0.408353741	0.002157296	-172.177515586	0.402202410	0.608302533	0.001836839	-68.553047530	0.256391270	0.607838046	0.001835630	-68.464918583	0.256404029	0.413635473	0.002072011	-169.404056706	0.388558729
3244352166.666670000	0.419141840	0.002151575	-174.149329737	0.395826177	0.603596552	0.001823031	-73.240638875	0.256884525	0.603116327	0.001821541	-73.149662547	0.256881554	0.427761429	0.002113919	-171.532657279	0.386904106
3258518333.333330000	0.426961730	0.002052994	-177.154048032	0.380956270	0.600176827	0.001791066	-77.790514059	0.255854554	0.599713087	0.001789439	-77.695769782	0.255839624	0.434520431	0.002080332	-174.401948382	0.380371178
3272684500.000000000	0.439765143	0.002068386	179.747730639	0.376992813	0.596405568	0.001798602	-82.283062660	0.257760956	0.595986703	0.001797395	-82.184110038	0.257763493	0.443522847	0.002123551	-177.981784188	0.381701809
3286850666.666670000	0.450768040	0.002264680	177.503526949	0.394361191	0.592698606	0.001823477	-86.808212736	0.261105897	0.592337045	0.001822590	-86.710179676	0.261120967	0.454942251	0.002148474	179.036465944	0.379936246
3301016833.333330000	0.452061494	0.002203034	175.288446968	0.388044872	0.590973116	0.001800821	-91.346995759	0.260329139	0.590597465	0.001799718	-91.250844318	0.260331626	0.459771574	0.002189200	176.678486939	0.383027492
3315183000.000000000	0.450798449	0.002097072	172.179203856	0.378068793	0.590800795	0.001774091	-95.808483723	0.259007311	0.590434343	0.001772844	-95.709191163	0.258997962	0.457653327	0.002110162	173.818706587	0.376530720
3329349166.666670000	0.454729035	0.002091496	169.000703974	0.376640463	0.590541502	0.001802256	-100.195160540	0.261779842	0.590215930	0.001801239	-100.095188509	0.261778330	0.456737841	0.002134349	170.394313267	0.380360178
3343515333.333330000	0.455847205	0.002216353	166.745297872	0.390289775	0.590462742	0.001832384	-104.646142120	0.264787652	0.590162367	0.001823682	-104.549245074	0.264183076	0.457256336	0.002188636	167.493958335	0.386771433
3357681500.000000000	0.446791979	0.002161678	164.563751803	0.389768106	0.592113226	0.001792102	-109.220832043	0.261979322	0.591795326	0.001791026	-109.123921522	0.261972252	0.451778680	0.002154743	165.127290309	0.386773890
3371847666.666670000	0.435904556	0.002038433	161.394839204	0.382344571	0.595129363	0.001780658	-113.799615780	0.261187850	0.594830674	0.001779497	-113.698858803	0.261170939	0.440152230	0.002056330	162.295548314	0.382464247
3386013833.333330000	0.430684357	0.002039021	158.183775965	0.385688359	0.598178643	0.001812059	-118.340353258	0.263557715	0.597958363	0.001811370	-118.240793954	0.263560101	0.429456257	0.002041588	159.033195224	0.386828211
3400180000.000000000	0.422666256	0.002128186	156.172249864	0.400609904	0.601028496	0.001818084	-122.976256999	0.264041646	0.600793596	0.001817277	-122.882380003	0.264034609	0.419962051	0.002081247	156.354906955	0.397113227
3414346166.666670000	0.404451061	0.002057695	154.384954795	0.403826783	0.604837395	0.001792082	-127.783263561	0.262100973	0.604572861	0.001791258	-127.687783108	0.262097321	0.405025071	0.002015726	154.198453638	0.398448790
3428512333.333330000	0.384049743	0.001920650	151.528440423	0.399091712	0.609874881	0.001796702	-132.627668601	0.262156797	0.609642319	0.001796006	-132.529055966	0.262155446	0.384396364	0.001910646	151.711944655	0.397925094
3442678500.000000000	0.369249046	0.001881679	148.760021585	0.403989713	0.615019103	0.001820188	-137.466018977	0.263532910	0.614826630	0.001819429	-137.373754905	0.263521714	0.364537857	0.001890193	149.082116934	0.407989919
3456844666.666670000	0.352362888	0.001922258	147.686669589	0.421581708	0.619499985	0.001821185	-142.400852040	0.263413309	0.619279829	0.001820379	-142.309223643	0.263404234	0.345443505	0.001902415	147.249327090	0.423833671
3471010833.333330000	0.325696215	0.001847862	147.227452198	0.431694493	0.624141577	0.001802920	-147.514988634	0.262036115	0.623934771	0.001802271	-147.423563439	0.262033981	0.321151003	0.001818931	146.173295579	0.430849997
3485177000.000000000	0.296736154	0.001717871	145.779651143	0.435527299	0.629317447	0.001800746	-152.717251574	0.261701497	0.629147155	0.001800191	-152.625578945	0.261696971	0.292955568	0.001710744	145.231070469	0.437932945
3499343166.666670000	0.275112542	0.001675694	144.715632403	0.449358680	0.633846757	0.001810976	-157.937694657	0.262311514	0.633673304	0.001810302	-157.850013693	0.262301036	0.267489719	0.001678664	144.703400823	0.458365689
3513509333.333330000	0.255697637	0.001703919	146.409508627	0.477399453	0.637087477	0.001812924	-163.228523055	0.262580535	0.636876335	0.001812216	-163.141585127	0.262574787	0.244149518	0.001674791	145.751876544	0.487285196
3527675500.000000000	0.230639564	0.001661536	150.148590812	0.504692957	0.639764537	0.001798278	-168.657640777	0.261899858	0.639552130	0.001797840	-168.571773459	0.261909023	0.219130238	0.001615463	148.848671643	0.511144328
